,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
2463,22434,22434,a978,b1911,Kids Connect the Dots (Lite),Educational,Intellijoy Educational Games for Kids,4.2,Kids Learning Puzzles: The Family Handyman - Tangram Building Blocks Make Your Brain Pop,Dice,Swipea Kids Apps,14 Ratings,0
100,1160,1160,a209,b124,Heroes of Camelot,Role Playing,Gaea Mobile Limited,4.3,Heroes of Camelot,Card,Gaea Mobile Ltd,4.4,1
3318,34247,34247,a2203,b2638,Restaurant Story: Tropic Bliss,Casual,Storm8 Studios,4.3,Restaurant Story,Simulation,Storm8 Studios,4.12324,0
1243,9990,9990,a1543,b1088,Hill Climb Racing,Racing,Fingersoft,4.4,Hill Climb Racing 2,Entertainment,Fingersoft,4.68943,0
741,7800,7800,a1114,b658,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Bike Race Free - Top Motorcycle Racing Game,Games,Top Free Games,4.7812,0
334,4759,4759,a2712,b400,Slots Lost Treasure Slot Games,Casino,Rocket Speed - Casino Slots Games,4.4,Jackpot City Slots Free Casino Slot Tournaments,Inc,"Big Fish Games, Inc",4.57735,0
2908,29368,29368,a1098,b2207,Train Games for Kids: Puzzles,Education,Scott Adelman Apps Inc,3.8,Letter Quiz Free - an alphabet tracing game for kids learning ABCs,Education,Tantrum Apps,3.35849,0
4120,42617,42617,a869,b3521,Myth Defense LF free,Strategy,Smartpix Games,4.3,Stick Blender Free: Stickman Defense,Games,Effing Games,4.70428,0
2882,28507,28507,a1154,b2160,PBS KIDS Photo Factory,Photography,PBS KIDS,4,PBS KIDS Games,PBS KIDS,PBS KIDS,3.83333,0
1705,15931,15931,a2348,b1507,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
2881,28506,28506,a1151,b2160,PBS KIDS Video,Education,PBS KIDS,4.2,PBS KIDS Games,PBS KIDS,PBS KIDS,3.83333,0
3292,34042,34042,a1237,b2618,FarmVille 2: Country Escape,Casual,Zynga,4.2,FarmVille 2: Country Escape,Entertainment,Zynga Inc.,4.46821,1
3463,35375,35375,a1956,b2747,4x4 Offroad Driving 3D,Simulation,i6 Games,3.7,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
594,7219,7219,a2746,b576,Free Slots Casino-House of Fun,Casino,Playtika HOF,4.5,World Series of Poker - WSOP Free Texas Holdem,Entertainment,Playtika LTD,4.39811,0
2987,30391,30391,a976,b2265,Monkey Preschool Explorers,Education,THUP Games,4.5,Monkey Preschool Lunchbox,Games,THUP Games,none,0
1333,10365,10365,a1549,b1146,Bike Race 3D - Moto Racing,Racing,MTS Free Games,3.9,Auto Police Fast Speed 3D Car Chase - Free Racing Game,Games,Sixfeed Games,3.77027,0
2214,19192,19192,a799,b1774,The Amazing Spider-Man 2,Action,Gameloft,4.2,GT Racing 2: The Real Car Experience,Racing,Gameloft,4.54721,0
2217,19214,19214,a1637,b1778,Crazy Taxi Classic,Arcade,SEGA,4,Crazy Taxi City Rush,Arcade,SEGA,4.52733,0
1551,14998,14998,a1686,b1357,Geometry Dash,Arcade,RobTop Games,4.8,Geometry Dash Meltdown,Arcade,RobTop Games AB,4.74469,0
3804,37525,37525,a1504,b3098,Guess The Emoji,Word,"Random Logic Games, LLC",4.4,Guess the Difference - Spot What's the Differences and Hidden Objects?,Entertainment,Potato Powered Games Ltd,4.30356,0
3317,34246,34246,a2202,b2638,Restaurant Story: Earth Day,Casual,Storm8 Studios,4.3,Restaurant Story,Simulation,Storm8 Studios,4.12324,0
3757,37011,37011,a514,b3057,Cookie Crush Match 3,Casual,Match 3 Fun Games,4.2,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.5732,0
1542,14927,14927,a2188,b1349,White Tiles 4 : Piano Master,Casual,Brighthouse,4.4,White Tiles 4: Piano Master (All mini games in 1),Music,Brighthouse,4.33507,0
3874,39032,39032,a3583,b3188,Colors Matching Games for Kids,Educational,Eggroll Games,4.3,Christmas Food Fever Cooking Maker Kids Games,Fancy Quiz Games,Fancy Quiz Games,3.82545,0
327,4748,4748,a2646,b400,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,Jackpot City Slots Free Casino Slot Tournaments,Inc,"Big Fish Games, Inc",4.57735,0
1933,17058,17058,a2976,b1609,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,3D Sports Cars Parking Simulator Racing Game ~ Real Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.03095,0
4141,42768,42768,a826,b3545,FINAL FANTASY VI,Role Playing,"SQUARE ENIX Co.,Ltd.",4.5,FINAL FANTASY BRAVE EXVIUS,Role Playing,SQUARE ENIX INC,4.61956,0
640,7546,7546,a450,b608,MMX Racing,Racing,Hutch Games,4.2,MMX Hill Climb Off-Road Racing,Action,Hutch Games Ltd,4.49934,0
2152,18942,18942,a2976,b1718,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38783,0
2042,18103,18103,a392,b1666,Moto X Mayhem,Racing,Occamy Games,4.1,Moto X Mayhem,Games,Occamy Games,4.08397,1
2863,28367,28367,a1187,b2156,Thomas & Friends: Go Go Thomas,Racing,Budge Studios,4,Thomas &amp; Friends: Go Go Thomas! Speed Challenge,Racing,Budge Studios,4.02885,0
1468,13184,13184,a275,b1276,Real Drift Racing : Road Racer,Racing,Magnat Mobile,4.2,3D Action Motorcycle Nitro Drag Racing Game By Best Motor Cycle Racer Adventure Games For Boy-s Kid-s &amp; Teen-s Pro,Sports,uTappz Mobile Development LLC,4.35335,0
3645,36450,36450,a2525,b2939,Zombie World War,Arcade,FT Games,4.1,Lux Touch - risk of world war game,Games,Sillysoft Games,4.17722,0
1838,16423,16423,a1731,b1568,Angry Birds Star Wars HD,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
3046,31253,31253,a3258,b2316,Animals Farm For Kids,Educational,Kids Games Projects,4.2,My Dolphin Show: Pet animal game for girls &amp; kids,Family,SPIL GAMES,4.55556,0
3123,32510,32510,a3754,b2393,Baby Panda Care,Educational,BabyBus Kids Games,4.1,Baby Care &amp; Dress Up - Love &amp; Have Fun with Babies,Education,Kids Fun Club by TabTale,3.8,0
3674,36629,36629,a3591,b2978,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Infection 2 Bio War Simulation by Fun Games For Free,Strategy,Fun Games For Free,4.60787,0
3426,35178,35178,a1409,b2726,Trial Xtreme 2 Racing Sport 3D,Racing,Deemedya INC,4.1,Trial Xtreme 1 Free,Racing,Deemedya M.S. Ltd.,4.03884,0
4242,43697,43697,a174,b3651,Dungeon Hunter 5 \u2013 Action RPG,Role Playing,Gameloft,4.2,Dungeon Hunter 4,Action,Gameloft,4.57347,0
460,5773,5773,a2690,b487,OMG! Fortune Free Slots Casino,Casino,LuckyFish Games \u2013 Free Slot Machines,4.3,High 5 Casino - Free Real Vegas Slots!,Games,High 5 Games,4.09375,0
1046,9314,9314,a1618,b966,Angry Birds Epic RPG,Role Playing,Rovio Entertainment Ltd.,4.5,Angry Birds Star Wars,Action,Rovio Entertainment Ltd,4.13737,0
1398,12012,12012,a3423,b1225,Fat To Slim Fitness Girl Game,Simulation,Girl Games - Vasco Games,3.5,Icon Song Pop Quiz: a 4 pic word game to guess what's that 1 music!,Games,Fancy Quiz Games,3.87,0
1562,15108,15108,a1840,b1368,Bubble Hunt - puzzle game,Puzzle,Cross Field Inc.,3.8,"Game Finder: Best Hidden Object, Puzzle &amp; Mystery",Inc,"Big Fish Games, Inc",4.38776,0
1975,17403,17403,a3199,b1625,Police car racing for kids,Racing,Tiny Lab Productions,3.9,Super Bird Adventure: Run and Jump Flappy Free Games for Kids by Top Fun 2,Action,FREE RACE MULTIPLAYER WORLD TINY LEPS HERO ROBIN WINGS,4.3512,0
3290,34039,34039,a1961,b2614,Offroad Legends 2 - Hill Climb,Racing,DogByte Games,4.3,Offroad Legends Sahara,Racing,Dogbyte Games Kft.,4.40909,0
2633,25108,25108,a1304,b2039,Shift Racing 3D,Sports,ZTASTAR GAMES,4,Ninja Run Multiplayer 3D Racing: Free Racing Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.44761,0
419,5422,5422,a1532,b452,Boggle With Friends,Word,Zynga,4.4,Words With Friends Classic,Word,Zynga Inc.,3.13605,0
738,7794,7794,a2455,b658,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Bike Race Free - Top Motorcycle Racing Game,Games,Top Free Games,4.7812,0
1879,16651,16651,a1895,b1589,MEGA MOTO RACING 3D,Racing,Foose Games,3.9,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
1389,11621,11621,a3298,b1213,Guitar Tuner Free - GuitarTuna,Tools,Yousician Ltd.,4.8,Rainbow Rock Tiles - play the free color music tile guitar tabs step game,Board,Eldis Pty Ltd,4.05675,0
1438,12833,12833,a825,b1252,FINAL FANTASY III,Role Playing,"SQUARE ENIX Co.,Ltd.",4.5,THEATRHYTHM FINAL FANTASY,Music,SQUARE ENIX INC,2.67232,0
3277,33968,33968,a1984,b2598,Fighter Jet: Flight Simulator,Simulation,i6 Games,3.5,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5732,0
3570,35950,35950,a1403,b2830,Score! Hero,Sports,First Touch,4.6,Score! Hero,Sports,First Touch Games Ltd.,4.6875,1
497,6336,6336,a1005,b517,Game of War - Fire Age,Strategy,"Machine Zone, Inc.",3.9,War of Nations - PVP Strategy MMO,Strategy,"RockYou, Inc.",3.02632,0
3588,36059,36059,a158,b2858,Frozen Frenzy Mania \u2013 Match 3,Puzzle,Storm8 Studios,4.3,Frozen Frenzy Mania: Challenging Match 3 Games,Storm8 Studios,Storm8 Studios,4.2865,0
2750,26411,26411,a3416,b2081,Teddy - Coloring book for kids,Casual,Teddy Apps,4.9,Farm Sounds Free - Fun Barn Animal Noises for your Kids,Educational,Tantrum Apps,3.25628,0
3748,36974,36974,a1439,b3045,Hanging With Friends,Word,Zynga,4.2,Chess With Friends Free,Strategy,Zynga Inc.,4.1898,0
375,5092,5092,a1114,b426,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Solitaire 2.0 -Play the Classic Card Game for Free,Games,Parconia Games,4.35526,0
975,9005,9005,a1687,b905,Sonic The Hedgehog 2,Arcade,SEGA,4.4,Sonic Dash 2: Sonic Boom,Arcade,SEGA,4.48235,0
1209,9846,9846,a1930,b1058,Racing Rivals,Racing,Glu,3.9,Racing Rivals,Racing,Glu Games Inc,3.39881,1
4016,41674,41674,a2306,b3411,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,Close Up Food - Cooking Pic Trivia Quiz Games Free,Games,Mediaflex Games,4.6875,0
404,5379,5379,a2646,b449,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,Hot Vegas Slots Casino: Free Slot Games,Super Lucky Casino Inc.,Super Lucky Casino Inc.,4.75687,0
3778,37066,37066,a2589,b3061,Choice of the Ninja,Role Playing,Choice of Games LLC,4,Make It Rain: The Love of Money,Strategy,"Space Inch, LLC",26362 Ratings,0
2467,22451,22451,a3392,b1911,Kids Dinosaur Games: Puzzles,Education,Scott Adelman Apps Inc,3.8,Kids Learning Puzzles: The Family Handyman - Tangram Building Blocks Make Your Brain Pop,Dice,Swipea Kids Apps,14 Ratings,0
1425,12708,12708,a1129,b1247,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,A Fun Slender-man Sniper Gore Kill Game By Scary Halloween Shooting &amp; Killing Slender Man For Teen Boys And Kids Games Free,Social Networking,uTappz Mobile Development LLC,4.04455,0
3858,38436,38436,a3625,b3168,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
93,1014,1014,a3214,b113,Gus Learns Spanish for Kids,Education,"toojuice, LLC",4.7,"Hammer Fruit - Free Smash Kids Game for iPhone, iPad and iPod touch",Arcade,"T-bone, LLC",3.77295,0
3513,35551,35551,a1409,b2766,Trial Xtreme 2 Racing Sport 3D,Racing,Deemedya INC,4.1,Trial Xtreme 2 Free,Racing,Deemedya M.S. Ltd.,3.95796,0
3204,33369,33369,a2038,b2485,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76736,0
1769,16175,16175,a1577,b1535,Angry Birds 2,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Rio,Puzzle,Rovio Entertainment Ltd,3.925,0
2221,19221,19221,a2348,b1785,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.43902,0
2738,26246,26246,a1135,b2076,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Early reading kids books - reading toddler games,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.38462,0
1849,16453,16453,a1729,b1574,Flow Free: Hexes,Puzzle,Big Duck Games LLC,4.6,Flow Free,Entertainment,Big Duck Games LLC,4.58768,0
827,8455,8455,a1736,b758,Box Island - Kids Coding Game!,Educational,Radiant Games,4.4,My Dolphin Show: Pet animal game for girls &amp; kids,Family,SPIL GAMES,4.55556,0
428,5507,5507,a3709,b457,Plants vs. Zombies\u2122 Heroes,Casual,ELECTRONIC ARTS,4.4,Plants vs. Zombies Heroes,Card,Electronic Arts,4.34148,0
1889,16675,16675,a2038,b1589,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,3D Emergency Parking Simulator Game - Real Police Fire-Truck Ambulance Car Driving School Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,3.69369,0
3985,41308,41308,a1840,b3382,Bubble Hunt - puzzle game,Puzzle,Cross Field Inc.,3.8,Word Chums - The Exclusive Crossword Puzzle Game,Board,"PeopleFun, Inc.",4.87125,0
3187,33319,33319,a2455,b2485,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76736,0
2080,18293,18293,a1886,b1680,Real Car Speed: Need for Racer,Racing,ThunderBull Entertainment,3.9,Ninja Revinja Free - Real Uber Racing Run for Kids,Games,Sizzle Entertainment: The Best Fun Free Cool Apps and Top Addicting Games,4.32258,0
2766,26861,26861,a1129,b2095,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Princess Baby Salon Doctor Kids Games Free,Educational,App Mania LLC,3.76423,0
282,4353,4353,a1559,b370,Chess With Friends Free,Board,Zynga,4.3,Chess With Friends Free,Strategy,Zynga Inc.,4.1898,1
2899,28720,28720,a1586,b2183,Dots: A Game About Connecting,Casual,"Playdots, Inc.",4.1,Brain Dots - Draw and solve! Brain Training Game,Education,"Translimit, Inc.",4.39238,0
3168,33206,33206,a3495,b2463,Where's My Mickey? XL,Puzzle,Disney,4.2,Where's My Water?,Entertainment,Disney,3.91534,0
343,4842,4842,a1469,b404,BIG WIN Basketball,Sports,Hothead Games,4.1,Big Win Hockey,Sports,Hothead Games Inc.,4.16249,0
2683,25722,25722,a1135,b2057,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Baby Games for One Year Olds,LLC,"BrainVault Games, LLC",3.42857,0
2786,27182,27182,a321,b2106,Logic Games for Kids 6-9 Free,Educational,Irina Marina,4.3,Cat Kitten Kitty Pet Baby Animal JIgsaw Puzzle Games for Girls who love educational memory learning puzzles for kids and toddlers,Education,Irina Schens,4.53083,0
2547,23854,23854,a2038,b1971,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,Teenage Ninja Run &amp; Jump Mobile - Fun 3D Kids Games Free,Entertainment,"Anarchy Arcade Free Games &amp; Apps, LLC",3.79921,0
3146,32968,32968,a2227,b2441,Club Penguin Island,Casual,Disney,2.4,Club Penguin,Family,Disney,3.70345,0
1113,9485,9485,a2143,b994,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1574,15297,15297,a1588,b1383,Cut the Rope: Experiments FREE,Puzzle,ZeptoLab,4.2,Cut the Rope: Experiments,Puzzle,ZeptoLab UK Limited,none,0
691,7677,7677,a94,b639,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Mouse Maze Free - Top Brain Puzzle Game,Games,Top Free Games,4.06959,0
3432,35225,35225,a1235,b2737,All Star Quarterback 15,Sports,Full Fat,4,All Star Quarterback,Sports,Full Fat,4.41504,0
0,1,1,a403,b1,Candy Crush Soda Saga,Casual,King,4.3,Candy Crush Saga,Entertainment,King,4.70807,0
1582,15345,15345,a1503,b1386,Emoji Quiz,Trivia,Mangoo Games,4.4,Emoji Quiz - Emoji Keyboard Puzzle Free Word Games,Mediaflex Games,Mediaflex Games,4.30251,0
1707,15933,15933,a1731,b1507,Angry Birds Star Wars HD,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1416,12520,12520,a1126,b1243,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,3D Mega Cute Little Puppy Racing Game - My All New Cool Toy Games For Good Girls Free,Racing,uTappz Mobile Development LLC,4.44503,0
3548,35884,35884,a1427,b2805,Basketball Showdown 2015,Sports,Naquatic LLC,4.4,Basketball Showdown,Sports,Naquatic LLC,4.46624,0
2021,17993,17993,a2241,b1659,Pako - Car Chase Simulator,Racing,Tree Men Games,4.4,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45293,0
3221,33710,33710,a517,b2544,Virtual Families Lite,Casual,"Last Day of Work, LLC",3.8,Virtual Families Lite,Simulation,"LDW Software, LLC",3.83205,1
3591,36079,36079,a967,b2864,Alien Creeps TD,Strategy,Outplay Entertainment Ltd,4.4,Castle Creeps TD,Action,Outplay Entertainment Ltd,4.35127,0
2003,17915,17915,a281,b1654,Need for Speed\u2122 No Limits,Racing,ELECTRONIC ARTS,4.4,Need for Speed Hot Pursuit,Racing,Electronic Arts,none,0
1993,17766,17766,a418,b1638,Monster Truck Destruction\u2122,Racing,ODD Games,4,Quarry Driver Parking Game - Real Mining Monster Truck Car Driving Test Park Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.30739,0
2974,30328,30328,a2306,b2256,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,Face Paint Party Salon - Girls Makeup &amp; Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,3,0
1131,9513,9513,a2143,b1007,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Friends,Arcade,Rovio Entertainment Ltd,4.47857,0
4125,42715,42715,a835,b3535,Call of Mini\u2122 Infinity,Arcade,Triniti Interactive Ltd.,4.1,Call of Mini Dino Hunter,Entertainment,Triniti Interactive Limited,4.57451,0
3717,36832,36832,a2293,b3017,Bloons TD 4,Casual,ninja kiwi,3.8,Bloons TD 5,Action,Ninja Kiwi,4.5913,0
2304,19573,19573,a1100,b1815,Funny Cars for Kids,Educational,Hogsmith Games,4.4,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
1247,10009,10009,a1542,b1092,Highway Rider Motorcycle Racer,Racing,"Battery Acid Games, Inc.",4.2,Highway Rider,Inc.,"Battery Acid Games, Inc.",4.12847,0
4053,42151,42151,a1439,b3464,Hanging With Friends,Word,Zynga,4.2,Word Streak by Words With Friends,Word,Zynga Inc.,3.98667,0
2375,20610,20610,a3625,b1839,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Kids Learning Puzzles: Dogs - My Math Educreations Brain Pop Building Blocks,Trivia,Swipea Kids Apps,31 Ratings,0
2150,18939,18939,a2624,b1718,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Roof Jumping Stunt Driving Parking Simulator - Real Car Racing Test Sim Run Race Games,Play With Games Ltd,Play With Games Ltd,4.38783,0
3395,35000,35000,a3637,b2702,Fast Car Parking,Simulation,Defne Games,4.2,Gas Station Car Parking Simulator a Real Road Racing Park Game,Racing,Play With Games Ltd,4.1645,0
3692,36686,36686,a44,b3007,War of Nations: PvP Domination,Strategy,Rockyou Inc.,3.8,War of Nations - PVP Strategy MMO,Strategy,"RockYou, Inc.",3.02632,0
3547,35883,35883,a1334,b2804,Real Boxing 2 ROCKY,Sports,Vivid Games S.A.,4.3,Real Boxing 2 ROCKY,Action,Vivid Games S.A.,3.66667,1
2261,19340,19340,a2348,b1800,Angry Birds Seasons,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
1731,16017,16017,a2226,b1526,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds POP! - Bubble Shooter,Puzzle,Rovio Entertainment Ltd,4.32645,0
1159,9605,9605,a138,b1035,Racing on Bike Free,Racing,Racing Games Android,3.9,Ninja Kid Run VR: Runner &amp; Racing Games For Free,Arcade,Fun Games For Free,4.62913,0
2900,28726,28726,a1824,b2183,Brain Dots,Puzzle,"Translimit, Inc",4.2,Brain Dots - Draw and solve! Brain Training Game,Education,"Translimit, Inc.",4.39238,0
246,3786,3786,a2673,b315,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,FaFaFa - Real Casino Slots,Card,"International Games System Co., Ltd.",4.5302,0
2120,18630,18630,a1549,b1697,Bike Race 3D - Moto Racing,Racing,MTS Free Games,3.9,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
4093,42336,42336,a1120,b3484,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,New Baby Sister - Girls Newborn Salon Kids Games,Kids Games Studios LLC,Kids Games Studios LLC,2.59999,0
2685,25771,25771,a321,b2060,Logic Games for Kids 6-9 Free,Educational,Irina Marina,4.3,Pony Unicorn Dress Up Salon Maker Games For My Little Baby Girls,Education,Irina Schens,3.84,0
1671,15756,15756,a402,b1469,Farm Heroes Saga,Casual,King,4.4,Farm Heroes Super Saga,Arcade,King,4.56379,0
929,8829,8829,a1983,b861,Flight Simulator 3D Seaplane 2,Simulation,i6 Games,3.8,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76628,0
4131,42757,42757,a171,b3542,Order & Chaos Online 3D MMORPG,Role Playing,Gameloft,4.3,Order &amp; Chaos Online - Fantasy 3D MMORPG,Adventure,Gameloft,4.61111,0
1461,13131,13131,a1840,b1269,Bubble Hunt - puzzle game,Puzzle,Cross Field Inc.,3.8,Pic the Song - Music Puzzle Game,Music,"Juxta Labs, Inc",4.18182,0
3273,33957,33957,a1706,b2598,Shooting Simulator 3D,Simulation,VAPP - Games and Simulators,4,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5732,0
1971,17332,17332,a2976,b1624,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Airport Trucks Car Parking Simulator - Real Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.36928,0
365,5049,5049,a94,b426,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Solitaire 2.0 -Play the Classic Card Game for Free,Games,Parconia Games,4.35526,0
2296,19482,19482,a1947,b1812,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,Parking Games Dino - Real Car Racing &amp; Driving Games Simulator Free,Dice,"Anarchy Arcade Free Games &amp; Apps, LLC",3.33333,0
736,7787,7787,a138,b658,Racing on Bike Free,Racing,Racing Games Android,3.9,Bike Race Free - Top Motorcycle Racing Game,Games,Top Free Games,4.7812,0
26,214,214,a684,b39,Cars & Trucks Puzzle for Kids,Puzzle,Pixel Envision Ltd.,3.7,100 PICS Puzzles - The biggest jigsaw puzzle game for free,Puzzle,Poptacular Ltd,4.64086,0
2884,28522,28522,a2933,b2160,Kids Shopping Games,Educational,Hippo Kids Games,4.2,PBS KIDS Games,PBS KIDS,PBS KIDS,3.83333,0
3356,34644,34644,a1947,b2669,Motorbike Driving Simulator 3D,Racing,Pudlus Games,3.8,Navy Boat Parking Simulator Game - Real Army Sailing Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.18621,0
1441,12937,12937,a3648,b1258,Popping Wrap Game Free,Simulation,DPoisn LLC,2.8,Farting Frenzy FREE - Hilarious Simon Says Game,Music,General Amusement LLC,4.46154,0
4213,43361,43361,a809,b3605,Royal Revolt!,Action,flaregames,4.3,Royal Revolt 2 Defend Your Castle,Action,flaregames,4.74691,0
680,7661,7661,a1018,b633,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Transformers,Action,Rovio Entertainment Ltd,3.4,0
3997,41475,41475,a1439,b3391,Hanging With Friends,Word,Zynga,4.2,Word Streak With Friends - PAID,Word,Zynga Inc.,4.30189,0
1250,10013,10013,a1682,b1095,Angry Birds,Arcade,Rovio Entertainment Ltd.,4.4,Angry Birds Go!,Arcade,Rovio Entertainment Ltd,3.55211,0
3,4,4,a657,b2,Super Mario Run,Action,"Nintendo Co., Ltd.",3.7,Super Mario Run,Action,"Nintendo Co., Ltd.",2.97468,1
2182,19087,19087,a2599,b1756,Zombie Highway,Action,Auxbrain Inc,4.3,Zombie Highway 2,Action,"Auxbrain, Inc.",4.52542,0
837,8525,8525,a1197,b770,The Room Two,Puzzle,Fireproof Games,4.9,The Room Pocket,Games,Fireproof Games,4.62472,0
2403,21169,21169,a2647,b1860,The Price is Right\u2122 Slots,Casino,Ludia Inc.,4.2,Riches of Greece Free Casino Slots: An Epic Odyssey through Mount Olympus and Mythology with the Greek Gods,Casino,"Rocket Speed, Inc.",4.79221,0
292,4399,4399,a2646,b376,Slots Free - Big Win Casino\u2122,Casino,FiveStar Games - Slots and Casino,4.3,Slots Heaven - FREE Slot Machine Game,Lifestyle,Super Lucky Casino Inc.,4.50325,0
698,7704,7704,a1806,b639,Brain Age Test Free,Puzzle,Best Free Addictive Games Brain Game Factory,4.2,Mouse Maze Free - Top Brain Puzzle Game,Games,Top Free Games,4.06959,0
1048,9316,9316,a1018,b966,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Star Wars,Action,Rovio Entertainment Ltd,4.13737,1
4148,42807,42807,a2143,b3553,Angry Birds Star Wars II Free,Casual,Rovio Entertainment Ltd.,4.3,Angry Birds Fight! RPG Puzzle,Action,Rovio Entertainment Ltd,4.46575,0
3200,33363,33363,a1983,b2485,Flight Simulator 3D Seaplane 2,Simulation,i6 Games,3.8,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76736,0
