,Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_name,ltable_category,ltable_developer,ltable_rating,rtable_name,rtable_category,rtable_developer,rtable_rating,label
3948,40530,40530,a1791,b3298,R. Physics Puzzle Game,Puzzle,Cybergate Technology Limited,4.2,Word Jewels 2 Wordsearch Crossword Puzzle Game!,Education,Boy Howdy Technology LLC,4.69998,0
3141,32823,32823,a517,b2433,Virtual Families Lite,Casual,"Last Day of Work, LLC",3.8,Virtual Families 2: Our Dream House,Family,"LDW Software, LLC",4.21204,0
4135,42761,42761,a833,b3545,FINAL FANTASY DIMENSIONS,Role Playing,"SQUARE ENIX Co.,Ltd.",4.3,FINAL FANTASY BRAVE EXVIUS,Role Playing,SQUARE ENIX INC,4.61956,0
2184,19091,19091,a392,b1757,Moto X Mayhem,Racing,Occamy Games,4.1,Moto X Mayhem Lite,Games,Occamy Games,3.7748,0
1042,9310,9310,a2226,b966,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds Star Wars,Action,Rovio Entertainment Ltd,4.13737,0
2484,22857,22857,a1504,b1936,Guess The Emoji,Word,"Random Logic Games, LLC",4.4,What's The Food? Guess the Food Brand Icons Trivia,Inc.,"Tapgang Apps and Games, Inc.",2.5,0
285,4359,4359,a1439,b370,Hanging With Friends,Word,Zynga,4.2,Chess With Friends Free,Strategy,Zynga Inc.,4.1898,0
2044,18137,18137,a371,b1670,3D Monster Truck Driving,Racing,"Tapinator, Inc. (Ticker: TAPM)",3.9,Crazy Monster Truck - Escape,Racing,GameAnax Inc.,2542 Ratings,0
473,6025,6025,a2745,b498,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,Willy Wonka Slots: Free Vegas Casino Slot Machines,Casino,Zynga Inc.,4.73853,0
1362,11029,11029,a2589,b1177,Choice of the Ninja,Role Playing,Choice of Games LLC,4,A Bike Race of Ninja Temple - Free Racing Game HD,Racing,"Mega Rock, LLC",3.89157,0
2010,17929,17929,a138,b1656,Racing on Bike Free,Racing,Racing Games Android,3.9,Bike Race Pro - Top Motorcycle Racing Game,Games,Top Free Games,4.79661,0
3164,33201,33201,a255,b2459,Maleficent Free Fall,Puzzle,Disney,4.3,Frozen Free Fall,Family,Disney,3.8,0
3514,35552,35552,a1414,b2766,Trial Xtreme 3,Racing,Deemedya INC,4.3,Trial Xtreme 2 Free,Racing,Deemedya M.S. Ltd.,3.95796,0
3934,40284,40284,a3086,b3267,Logic Puzzles - Brain Fun,Word,Egghead Games,4.4,Logic Puzzles - Classic Logic Grid Problems,Puzzle,Egghead Games LLC,4.125,0
1116,9489,9489,a2411,b996,Daddy Long Legs,Arcade,Set Snail,4.2,Daddy Long Legs,Arcade,Set Snail,4.3526,1
1224,9868,9868,a1609,b1061,Angry Birds Friends,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Star Wars II,Action,Rovio Entertainment Ltd,4.42187,0
2661,25493,25493,a588,b2054,Hearts Card Game FREE,Card,Breakout Games,4.3,Foot Doctor Nail Spa Salon Game for Kids Free,Games,Fancy Quiz Games,3.86364,0
1853,16458,16458,a510,b1575,Candy Crush Saga,Casual,King,4.4,Candy Crush Saga,Entertainment,King,4.70807,1
1718,15986,15986,a302,b1520,Cut the Rope FULL FREE,Puzzle,ZeptoLab,4.3,Cut the Rope: Experiments Free,Action,ZeptoLab UK Limited,4.19998,0
3328,34263,34263,a2142,b2645,Paper Toss,Casual,"Backflip Studios, Inc.",4,Paper Toss,Entertainment,Backflip Studios,4.18966,1
3442,35283,35283,a2976,b2744,Jet Ski Driving Simulator 3D 2,Racing,parking games,4.5,Police Car Parking Simulator Game - Real Life Emergency Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.23465,0
290,4377,4377,a2655,b374,Poker KinG VIP-Texas Holdem,Card,geaxgame,4.6,Live Holdem Poker,Card,GeaxGame Inc,4.27632,0
3355,34639,34639,a3760,b2669,Dog Run - Pet Dog Simulator,Simulation,Green Tea Games,4.7,Navy Boat Parking Simulator Game - Real Army Sailing Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.18621,0
914,8765,8765,a1299,b860,Jurassic World\u2122: The Game,Simulation,Ludia Inc.,4.1,Jurassic World: The Game,Entertainment,Ludia,4.35745,0
4152,42811,42811,a2226,b3553,Angry Birds Fight! RPG Puzzle,Puzzle,Rovio Entertainment Ltd.,4.3,Angry Birds Fight! RPG Puzzle,Action,Rovio Entertainment Ltd,4.46575,1
249,3795,3795,a2664,b315,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,FaFaFa - Real Casino Slots,Card,"International Games System Co., Ltd.",4.5302,0
2299,19531,19531,a482,b1815,Fishing for kids and babies,Educational,Babies and Kids Educational Games,3.9,A Little Crazy Pet Vet Baby Boo Hospital - My virtual fun care dentist doctor nose eye hair nail salon office for plush pets makeover games for kids boys &amp; girls,Games,Tic Toc Pocket Games,3.58621,0
3195,33338,33338,a1114,b2485,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,Block Craft 3D: Building Simulator Game For Free,Adventure,Fun Games For Free,4.76736,0
535,6692,6692,a2726,b540,Bingo Pop,Casino,Uken Games,4.2,Bingo Pop,Games,Uken Games,4.15385,1
509,6471,6471,a1443,b526,MLB TAP SPORTS BASEBALL 2017,Sports,Glu,4.5,Tap Sports Baseball 2015,Action,Glu Games Inc,4.34101,0
66,492,492,a3260,b45,Trip to the zoo for kids,Educational,Kids Games Projects,4.4,Christmas Games - Santa Claus Toy Party for kids,Education,Tiltan Games (2013) LTD,139 Ratings,0
188,2909,2909,a2664,b265,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,OMG! Fortune Free Slots Play Vegas Casino Games!,Games,LuckyFish Games,786 Ratings,0
219,3439,3439,a2742,b289,Big Fish Casino\u2122 \u2013 Free Slots,Casino,Big Fish Games,4.3,Vegas Party Slots Free 3D Slots with Friends!,Inc,"Big Fish Games, Inc",4.21186,0
3211,33574,33574,a801,b2513,Goat Simulator GoatZ,Action,Coffee Stain Studios,4,Goat Simulator,Action,Coffee Stain Studios AB,none,0
835,8475,8475,a2835,b764,Hidden City:Mystery of Shadows,Adventure,G5 Entertainment,4.3,Hidden City: Mystery of Shadows,Adventure,G5 Entertainment,4.28238,0
4248,43727,43727,a1087,b3657,MARVEL Future Fight,Role Playing,Netmarble Games,4.6,MARVEL Future Fight,Action,Netmarble Games Corp.,4.13019,1
3238,33773,33773,a1994,b2550,Avion Flight Simulator \u2122 2016,Simulation,TeaPOT Games,4.2,Flight Alert : Impossible Landings Flight Simulator by Fun Games For Free,Arcade,Fun Games For Free,4.79976,0
596,7297,7297,a2812,b581,Spider Solitaire,Card,MobilityWare,4.4,Spider Solitaire Free by MobilityWare,Card,MobilityWare,4.70349,0
758,8003,8003,a1625,b684,Random Heroes,Arcade,Noodlecake Studios Inc,3.9,Random Heroes,Adventure,Ravenous Games Inc.,4.63636,1
654,7608,7608,a1937,b617,Drive Ahead!,Racing,Dodreams Ltd.,4.4,Drive Ahead!,Racing,Dodreams Fairytale Company Oy,16988 Ratings,1
15,37,37,a2095,b13,Demi Lovato: Path to Fame,Casual,Episode Interactive,4.5,Demi Lovato: Path to Fame,Entertainment,Episode Interactive,3.94179,1
2024,18012,18012,a418,b1659,Monster Truck Destruction\u2122,Racing,ODD Games,4,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45293,0
1708,15934,15934,a1609,b1507,Angry Birds Friends,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1073,9387,9387,a1657,b972,Rail Rush,Arcade,Miniclip.com,4.2,Rail Rush,Arcade,Miniclip.com,4.375,1
879,8691,8691,a2544,b833,FRONTLINE COMMANDO,Action,Glu,4.4,Frontline Commando: D-Day,Action,Glu Games Inc,25110 Ratings,0
2382,20865,20865,a1126,b1848,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,Ace Football Trivia - Fun Quiz Games for Kids (Boys &amp; Girls) Free,Sports,"Mega Rock, LLC",4.17307,0
2911,29445,29445,a94,b2208,Bike Race Free Motorcycle Game,Racing,Top Free Games.,4.5,Celebrity Dentist Doctor Salon Kids Game Free,Games,Fancy Quiz Games,3.93023,0
388,5214,5214,a2745,b434,GSN Casino: Free Slot Machines,Casino,"GSN Games, Inc.",4.3,Slots Galaxy: Free Fun Vegas Casino Slot Machines,Casino,Tap Slots Inc.,4.68586,0
3995,41473,41473,a30,b3391,Words With Friends \u2013 Play Free,Word,Zynga,4.3,Word Streak With Friends - PAID,Word,Zynga Inc.,4.30189,0
1290,10185,10185,a138,b1115,Racing on Bike Free,Racing,Racing Games Android,3.9,Racing Penguin Free - Top Flying and Diving Game,Games,Top Free Games,4.38982,0
2509,23087,23087,a2664,b1950,Vegas Jackpot Slots Casino,Casino,Rocket Speed - Casino Slots Games,4.6,"Slots Lost Treasure Journey Slot Machine Games - Win Progressive Chips, 777 Wild Cherries, and Bonus Jackpots in the Best Lucky VIP Macau Casino Bonanza!",Entertainment,"Rocket Speed, Inc.",4.67919,0
1077,9402,9402,a642,b987,Beat the Boss 4,Action,Game Hive Corporation,4.3,Beat the Boss 3,Action,Game Hive Corp.,4.53934,0
1632,15558,15558,a1559,b1430,Chess With Friends Free,Board,Zynga,4.3,Gems With Friends Free,Entertainment,Zynga Inc.,3.375,0
3700,36735,36735,a2224,b3009,Forest Rescue: Match 3 Puzzle,Puzzle,Qublix Games,4.6,Cascade: Free Spin and Match Puzzle Game!,Inc,"Big Fish Games, Inc",4.80089,0
2994,30412,30412,a1114,b2269,Peekaboo Kids - Free Kids Game,Education,Tappy Happy kids apps & games for kids,3.8,My New Baby Story - Makeup Spa &amp; Dressup Kids Game,Family,Kids Games Studios LLC,2.4,0
4113,42478,42478,a3043,b3501,Cooking Games Fever Kitchen,Casual,Candy Sweet Studios,4.1,Slushy Maker - Kids Food &amp; Cooking Salon Games,Ninjafish Studios,Ninjafish Studios,456 Ratings,0
688,7672,7672,a2293,b637,Bloons TD 4,Casual,ninja kiwi,3.8,Bloons TD Battles,Strategy,Ninja Kiwi,4.66406,0
317,4663,4663,a498,b391,Zsirozas - Fat card game,Card,Saj\u00f3 Games,4.2,Gin Rummy Plus - Free Online Card Game,Games,Peak Games,4.46865,0
4232,43629,43629,a565,b3635,Order & Chaos Duels,Card,Gameloft,4.4,Heroes of Order &amp; Chaos - Multiplayer Online Game,Strategy,Gameloft,4.36883,0
1239,9974,9974,a642,b1083,Beat the Boss 4,Action,Game Hive Corporation,4.3,Beat the Boss 2,Action,Game Hive Corp.,4.71692,0
3347,34618,34618,a1933,b2666,Real Muscle Car,Racing,Pudlus Games,4,Airport Trucks Car Parking Simulator - Real Driving Test Sim Racing Games,Play With Games Ltd,Play With Games Ltd,4.36773,0
4106,42379,42379,a111,b3491,Tap Titans,Role Playing,Game Hive Corporation,4.7,Tap Titans 2,Adventure,Game Hive Corp.,4.15179,0
1018,9257,9257,a2568,b928,Stupid Zombies 2,Casual,GameResort,4.1,Stupid Zombies 2 Free,Action,GameResort LLC,4.21812,0
177,2829,2829,a2669,b256,Jackpot Party Casino Slots 777,Casino,Scientific Games Interactive,4.4,Slots Games - Free Casino Slot Machines,Casino,Huuuge Games Sp. z o.o.,2.875,0
50,383,383,a3621,b41,Birthday party: Games for kids,Educational,Preschool & Kindergarten Learning Kids Games,4,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
958,8912,8912,a844,b881,MARVEL Contest of Champions,Action,Kabam,4.3,MARVEL Contest of Champions,Action,Kabam,4.67241,1
64,483,483,a1135,b45,Dino Puzzle Games for Kids,Puzzle,Tiltan Games,4,Christmas Games - Santa Claus Toy Party for kids,Education,Tiltan Games (2013) LTD,139 Ratings,0
3624,36247,36247,a2221,b2922,Adventure Time Game Wizard,Adventure,Cartoon Network,4.1,Card Wars - Adventure Time Card Game,Strategy,Cartoon Network,none,0
3749,36975,36975,a1442,b3045,Words With Friends Classic,Word,Zynga,4.3,Chess With Friends Free,Strategy,Zynga Inc.,4.1898,0
2901,28767,28767,a3754,b2188,Baby Panda Care,Educational,BabyBus Kids Games,4.1,My Newborn Baby - Mommy &amp; Baby Care,Entertainment,Kids Fun Club by TabTale,4,0
399,5348,5348,a3524,b444,Unblock Me,Puzzle,"Kiragames Co., Ltd.",4.5,Unblock Me FREE,Puzzle,"Kiragames Co., Ltd.",4.75386,0
2142,18850,18850,a1414,b1705,Trial Xtreme 3,Racing,Deemedya INC,4.3,Trial Xtreme 2 Free,Racing,Deemedya M.S. Ltd.,3.96018,0
2719,25987,25987,a1129,b2063,Kids doodle games for toddlers,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Dino Puzzle: Kids Dinosaurs Puzzles Learning Games,Tiltan Games (2013) LTD,Tiltan Games (2013) LTD,4.46154,0
2940,29947,29947,a2914,b2245,Happy Kids: Baby Shapes 2-5,Educational,Oriplay Games,4.3,"Chic Baby - Baby Care &amp; Dress Up Games for Kids, by Pazu",Family,Pazu Games Ltd,4.07619,0
1420,12556,12556,a1885,b1243,Fast Racing 3D,Racing,Doodle Mobile Ltd.,4.2,3D Mega Cute Little Puppy Racing Game - My All New Cool Toy Games For Good Girls Free,Racing,uTappz Mobile Development LLC,4.44503,0
1460,13120,13120,a1299,b1269,Jurassic World\u2122: The Game,Simulation,Ludia Inc.,4.1,Pic the Song - Music Puzzle Game,Music,"Juxta Labs, Inc",4.18182,0
2921,29495,29495,a3211,b2209,Color Block Puzzle Brick Game,Casual,Baca Baca Games,null,Letris 4: Best word puzzle game,Games,Ivanovich Games,4.24127,0
461,5774,5774,a2716,b487,Slots Lucky Wolf Casino Slots,Casino,Rocket Speed - Casino Slots Games,4.4,High 5 Casino - Free Real Vegas Slots!,Games,High 5 Games,4.09375,0
3691,36682,36682,a857,b3005,Five Nights at Freddy's,Action,Scott Cawthon,4.5,Five Nights at Freddy's,Strategy,Scott Cawthon,4.27099,1
1712,15938,15938,a1018,b1507,Angry Birds Star Wars,Arcade,Rovio Entertainment Ltd.,4.3,Angry Birds Blast,Puzzle,Rovio Entertainment Ltd,4.62446,0
1696,15900,15900,a2141,b1499,Diamond Digger Saga,Casual,King,4.3,Diamond Digger Saga,Arcade,King,4.60526,1
1649,15622,15622,a3006,b1447,Tetris Block Puzzle Brick Game,Casual,Baca Baca Games,4.1,Cascade: Free Spin and Match Puzzle Game!,Inc,"Big Fish Games, Inc",4.80089,0
899,8732,8732,a1577,b854,Angry Birds 2,Casual,Rovio Entertainment Ltd.,4.5,Angry Birds Epic RPG,Adventure,Rovio Entertainment Ltd,4.69513,0
386,5206,5206,a2673,b434,Slots Casino Games God of Sky,Casino,Free Slots & Casino games by Huuuge,4.6,Slots Galaxy: Free Fun Vegas Casino Slot Machines,Casino,Tap Slots Inc.,4.68586,0
1385,11532,11532,a3625,b1211,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,3D Top Action Indian Racing Western Game - Cool Games For Awesome Teenage Boys &amp; Adults Free,Entertainment,uTappz Mobile Development LLC,4.37582,0
1240,9980,9980,a1688,b1084,Fruit Ninja,Arcade,Halfbrick Studios,4.3,Fruit Ninja,Arcade,Halfbrick Studios,4.14156,1
3765,37027,37027,a3223,b3057,Diamond Mania Match 3,Puzzle,Match 3 Fun Games,4.5,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.5732,0
4164,43050,43050,a2539,b3566,ZOMBIES ATE MY FRIENDS,Adventure,Glu,4.4,Zombies Ate My Friends,Entertainment,Glu Games Inc,4.53284,1
3628,36264,36264,a109,b2924,Bloons TD Battles,Strategy,ninja kiwi,4.4,Bloons TD 5 HD,Entertainment,Ninja Kiwi,4.76639,0
2327,19728,19728,a1100,b1817,Funny Cars for Kids,Educational,Hogsmith Games,4.4,Pop Dots Jam Family Game for Kids of All Ages,LLC,"Uberapps: The Best Top Free Addictive Casual Tap Games, LLC",874 Ratings,0
191,2916,2916,a2669,b265,Jackpot Party Casino Slots 777,Casino,Scientific Games Interactive,4.4,OMG! Fortune Free Slots Play Vegas Casino Games!,Games,LuckyFish Games,786 Ratings,0
2877,28501,28501,a1120,b2160,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,PBS KIDS Games,PBS KIDS,PBS KIDS,3.83333,0
3139,32708,32708,a3556,b2419,Nail Salon,Educational,Libii,3.7,"Nail Salon - Girls Makeup, Dressup and Makeover Games",Libii Tech Limited,Libii Tech Limited,3.95876,0
3456,35339,35339,a993,b2747,Build and Play 3D - The Sequel,Casual,Croco Studio Games,4.5,3D Police Drag Racing Driving Simulator Game: Race The Real Turbo Chase,Games,Mountain Wizard Games,4.3091,0
4161,42975,42975,a321,b3562,Logic Games for Kids 6-9 Free,Educational,Irina Marina,4.3,Make Up Makeover Dress Up Star Model Popstar Girl Beauty Salon - free educational makeup games for girls loving fashion in anime style,Educational,Irina Schens,4.22851,0
3605,36118,36118,a2415,b2894,Glow Hockey,Arcade,Natenai Ariyatrakool,4.1,Glow Hockey 2 FREE,Sports,Natenai Ariyatrakool,3.76018,0
565,6942,6942,a2703,b557,Boardwalk Bingo: MONOPOLY,Casino,Storm8 Studios,4.3,MONOPOLY Bingo!,Entertainment,Storm8 Studios,4.27409,0
2178,19055,19055,a277,b1750,Furious Racing: Remastered,Racing,Hammerhead Studio,4,Thumb Drift - Furious One Touch Car Racing,Racing,SMG Studio,4.20707,0
1332,10364,10364,a1548,b1146,City Bike Racing 3D,Racing,i6 Games,3.7,Auto Police Fast Speed 3D Car Chase - Free Racing Game,Games,Sixfeed Games,3.77027,0
1830,16414,16414,a1576,b1568,Angry Birds Go!,Racing,Rovio Entertainment Ltd.,4.2,Angry Birds 2,Puzzle,Rovio Entertainment Ltd,4.6052,0
2586,24378,24378,a482,b2002,Fishing for kids and babies,Educational,Babies and Kids Educational Games,3.9,Color Bubbles Pop Mania - Cute Fun Simple Silly Boys and Girls Game (Free HD Kids Games),Games,Top Action Games,4.23112,0
1555,15023,15023,a119,b1362,Tap Titans 2,Role Playing,Game Hive Corporation,4.8,Piano Tiles 2(Don't Tap The White Tile 2),Arcade,Cheetah Technology Corporation Limited,4.66075,0
3877,39159,39159,a2624,b3202,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,Top Quiz by Top Free Games,Top Free Games,Top Free Games,3.51899,0
2034,18039,18039,a1670,b1659,Heavy Truck Simulator,Simulation,Dynamic Games Entretenimento Ltda,4.4,Ferry Port Car Parking Simulator - Real Monster Bus Driving Test Truck Racing Run Race Games,Play With Games Ltd,Play With Games Ltd,4.45293,0
3626,36257,36257,a3454,b2922,Treasure Fetch: Adventure Time,Puzzle,Cartoon Network,3.7,Card Wars - Adventure Time Card Game,Strategy,Cartoon Network,none,0
4174,43117,43117,a815,b3582,Life of a Wizard,Role Playing,Hosted Games,4.6,Rock Life - Guitar Band Revenge of Hero Rising Star,Music,Zeeppo Games Ltda,4.44913,0
4119,42609,42609,a2306,b3520,Best Dress Up and Makeup Games,Casual,Best Girls Dress Up Makeup and Nail Manicure Games,3.8,"Fashion Salon - Girls Makeup, Dressup and Makeover Games",Libii Girls Game,Libii Girls Game,4.25134,0
3482,35415,35415,a2624,b2752,Ninja Kid Run Free - Fun Games,Action,Fun Games For Free,4.1,3D Plane Flying Parking Simulator Game - Real Airplane Driving Test Run Sim Racing Games,Hybrid Touch Games Limited,Hybrid Touch Games Limited,3.81887,0
71,516,516,a3591,b45,Coloring games for kids animal,Casual,2bros - games for kids,4.3,Christmas Games - Santa Claus Toy Party for kids,Education,Tiltan Games (2013) LTD,139 Ratings,0
390,5279,5279,a18,b443,Word Streak-Words With Friends,Word,Zynga,4.5,Words With Friends: Free Word Game - Fun for All,Word,Zynga Inc.,4.29223,0
1945,17096,17096,a1983,b1609,Flight Simulator 3D Seaplane 2,Simulation,i6 Games,3.8,3D Sports Cars Parking Simulator Racing Game ~ Real Driving Test Run Park Sim Games,Play With Games Ltd,Play With Games Ltd,4.03095,0
169,2774,2774,a406,b249,Reversi Free - King of Games,Casual,Cross Field Inc.,4.3,Spades King Free,Card,Magmic Inc.,1.6,0
1754,16092,16092,a1835,b1528,Witch Puzzle - Match 3 Game,Puzzle,Upbeat Games: Cool Fun and Addicting Games to Play,4.4,Gummy Drop! Free Match 3 Puzzle Game,Inc,"Big Fish Games, Inc",4.57273,0
2802,27427,27427,a3531,b2110,Kids Preschool Puzzles,Educational,Intellijoy Educational Games for Kids,4.6,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
951,8901,8901,a2603,b879,CONTRACT KILLER: ZOMBIES (NR),Action,Glu,4.4,Contract Killer,Entertainment,Glu Games Inc,4.12124,0
3927,39994,39994,a1499,b3248,Pictoword: Word Guessing Games,Word,Kooapps LLC,4.7,Survey Solver ~ a word feud style family tv guessing game,Word,"Candywriter, LLC",4.61428,0
97,1120,1120,a2822,b115,Mahjong Epic,Board,Kristanix Games,4.5,Mahjong Epic,Games,Kristanix Games,4.67619,1
3427,35179,35179,a1414,b2726,Trial Xtreme 3,Racing,Deemedya INC,4.3,Trial Xtreme 1 Free,Racing,Deemedya M.S. Ltd.,4.03884,0
368,5065,5065,a498,b426,Zsirozas - Fat card game,Card,Saj\u00f3 Games,4.2,Solitaire 2.0 -Play the Classic Card Game for Free,Games,Parconia Games,4.35526,0
2448,22318,22318,a138,b1906,Racing on Bike Free,Racing,Racing Games Android,3.9,`Stickman Police Car Crime Chase Race: The Doodle Chase Racing Free by Top Crazy Games,Top Crazy Games LLC,Top Crazy Games LLC,3.4,0
3557,35899,35899,a1443,b2809,MLB TAP SPORTS BASEBALL 2017,Sports,Glu,4.5,Tap Sports Baseball 2015,Action,Glu Games Inc,4.34101,0
3953,40642,40642,a1484,b3312,Guess The Movie & Character,Trivia,Guess The Movie Logo Quiz Games,4.1,Guess What's the Emoji Icon - Word Quiz Game!,Games,Fancy Quiz Games,4,0
3174,33216,33216,a2638,b2468,Nemo's Reef,Strategy,Disney,4,Nemo's Reef,Entertainment,Disney,2.94706,1
1093,9459,9459,a1984,b991,Fighter Jet: Flight Simulator,Simulation,i6 Games,3.5,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5734,0
2331,19738,19738,a1133,b1817,Coloring book for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.2,Pop Dots Jam Family Game for Kids of All Ages,LLC,"Uberapps: The Best Top Free Addictive Casual Tap Games, LLC",874 Ratings,0
1288,10156,10156,a119,b1114,Tap Titans 2,Role Playing,Game Hive Corporation,4.8,Piano Tiles 2(Don't Tap The White Tile 2),Arcade,Cheetah Technology Corporation Limited,4.65913,0
2996,30425,30425,a3753,b2269,Surprise Eggs - Kids Game,Casual,Funny Kids World,3.7,My New Baby Story - Makeup Spa &amp; Dressup Kids Game,Family,Kids Games Studios LLC,2.4,0
316,4660,4660,a2455,b391,Sniper Shooter Free - Fun Game,Action,Fun Games For Free,4.5,Gin Rummy Plus - Free Online Card Game,Games,Peak Games,4.46865,0
3779,37070,37070,a2799,b3061,The Mystery of Crimson Manor,Adventure,MediaCity Games LLC,3.9,Make It Rain: The Love of Money,Strategy,"Space Inch, LLC",26362 Ratings,0
1953,17199,17199,a1880,b1618,Racing Car Driving Simulator,Racing,AxesInMotion Racing,3.9,Extreme SUV Off-Road Driving Simulator Free,Simulation,AxesInMotion S.L.,4.24409,0
2964,30193,30193,a1102,b2254,Chuggington: Kids Train Game,Casual,Budge Studios,3.9,Chuggington Traintastic Adventures Free A Train Set Game for Kids,Education,Budge Studios,4.00738,0
299,4446,4446,a2791,b380,YAHTZEE\u00ae With Buddies - Dice!,Board,Scopely,4.2,Dice With Buddies Free: Fun New Social Dice Game,Board,Scopely,4.13228,0
1496,13646,13646,a3214,b1286,Gus Learns Spanish for Kids,Education,"toojuice, LLC",4.7,Action Neon Lights Retro Racer Mania Game - Top RPG Adventure Runner Rider 3D Games For Boys Girls &amp; Kids For Free,Racing,uTappz Mobile Development LLC,4.38596,0
616,7416,7416,a2741,b587,Scatter Slots: Free Fun Casino,Casino,Murka Ltd.,4.6,Slotomania Casino Slots Games - Free Slot Machines,Casino,Playtika LTD,4.22403,0
2794,27405,27405,a1052,b2110,Kids Preschool Puzzles (Lite),Educational,Intellijoy Educational Games for Kids,4.3,Preschool &amp; Kindergarten learning kids games free,Educational Books,"Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs",4.66667,0
1059,9363,9363,a3625,b968,Baby puzzles & games for kids,Educational,Bimi Boo Kids - Games for boys and girls LLC,4.6,Car Race by Fun Games For Free,Racing,Fun Games For Free,4.60419,0
5,7,7,a1572,b4,Despicable Me,Casual,Gameloft,4.4,Despicable Me: Minion Rush,Entertainment,Gameloft,4.53078,0
4175,43118,43118,a852,b3582,Empire War: Age of hero,Strategy,FT Games,4.3,Rock Life - Guitar Band Revenge of Hero Rising Star,Music,Zeeppo Games Ltda,4.44913,0
1349,10634,10634,a1126,b1167,Pooza - FREE Puzzles for Kids,Education,ImagiRation LLC,4.5,01 Zombie Gore Sniper Shooter Game - Assassin Killing Hitman Shooting Games For Free,Music,uTappz Mobile Development LLC,4.18656,0
3284,33980,33980,a2038,b2598,Flight Pilot Simulator 3D Free,Simulation,Fun Games For Free,4.6,Flight Pilot Simulator 3D: Flying Game For Free,Simulation,Fun Games For Free,4.5732,0
2890,28541,28541,a1120,b2164,Savanna - Coloring Games Kids,Educational,MagisterApp - Educational Games for kids,3.9,Kids Shave Salon Spa Games (Boys &amp; Girls),Games,Fancy Quiz Games,3.93123,0
703,7714,7714,a1656,b641,Fun Run 2 - Multiplayer Race,Arcade,Dirtybit,4.5,Fun Run 2 - Multiplayer Race,Sports,dirtyBit,30579 Ratings,1
369,5070,5070,a588,b426,Hearts Card Game FREE,Card,Breakout Games,4.3,Solitaire 2.0 -Play the Classic Card Game for Free,Games,Parconia Games,4.35526,0
1128,9510,9510,a1609,b1007,Angry Birds Friends,Arcade,Rovio Entertainment Ltd.,4.2,Angry Birds Friends,Arcade,Rovio Entertainment Ltd,4.47857,1
3958,40657,40657,a1501,b3312,Guess the Word,Word,"Random Logic Games, LLC",4.2,Guess What's the Emoji Icon - Word Quiz Game!,Games,Fancy Quiz Games,4,0
1902,16836,16836,a2531,b1595,Zombie Road Trip,Racing,Noodlecake Studios Inc,4.3,Zombie Road Trip Trials,Racing,Noodlecake Studios Inc,4.31839,0
211,3056,3056,a2680,b276,Zynga Poker Classic TX Holdem,Casino,Zynga,4.3,Zynga Poker Classic Texas Holdem,Entertainment,Zynga Inc.,4.25641,0
1267,10060,10060,a842,b1101,Sniper 3D Assassin Gun Shooter,Action,Fun Games For Free,4.6,Sniper Shooter: Stickman Shooting Game For Free,Arcade,Fun Games For Free,4.56944,0
3545,35877,35877,a2443,b2803,Gun Fu: Stickman 2,Arcade,Dobsoft Studios,4.2,Super Stickman Golf 2,Arcade,Noodlecake Studios Inc,4.6353,0
1955,17201,17201,a354,b1618,Extreme Rally SUV Simulator 3D,Racing,AxesInMotion Racing,3.8,Extreme SUV Off-Road Driving Simulator Free,Simulation,AxesInMotion S.L.,4.24409,0
4200,43257,43257,a2914,b3596,Happy Kids: Baby Shapes 2-5,Educational,Oriplay Games,4.3,My New Baby Story - Makeup Spa &amp; Dressup Kids Game,Family,Kids Games Studios LLC,2.4,0
